Request id,Pickup point,Driver id,Status,Request timestamp,RT_Date,RT_Time,Request Period,Drop timestamp,DT_Date,DT_Time,Drop Period,Trip Duration
4395,City,19,Trip Completed,14-07-2016 08:00,14-07-2016,08:00:15,Morning,14-07-2016 08:54,14-07-2016,08:54:39,Morning,00:54:24
5919,City,19,Trip Completed,15-07-2016 10:03,15-07-2016,10:03:42,Day,15-07-2016 10:59,15-07-2016,10:59:27,Day,00:55:45
6002,Airport,19,Trip Completed,15-07-2016 12:04,15-07-2016,12:04:15,Day,15-07-2016 12:53,15-07-2016,12:53:36,Day,00:49:21
468,City,20,Trip Completed,11-07-2016 09:20,11-07-2016,09:20:00,Morning,11-07-2016 10:05,11-07-2016,10:05:00,Day,00:45:00
693,Airport,20,Trip Completed,11-07-2016 13:51,11-07-2016,13:51:00,Day,11-07-2016 15:01,11-07-2016,15:01:00,Day,01:10:00
1178,City,20,Trip Completed,11-07-2016 21:05,11-07-2016,21:05:00,Night,11-07-2016 22:06,11-07-2016,22:06:00,Night,01:01:00
2103,City,20,Trip Completed,12-07-2016 16:08,12-07-2016,16:08:00,Day,12-07-2016 17:18,12-07-2016,17:18:00,Evening,01:10:00
2292,Airport,20,Trip Completed,12-07-2016 18:46,12-07-2016,18:46:00,Evening,12-07-2016 19:23,12-07-2016,19:23:00,Evening,00:37:00
3339,City,20,Trip Completed,13-07-2016 12:40,13-07-2016,12:40:58,Day,13-07-2016 13:30,13-07-2016,13:30:26,Day,00:49:28
3694,City,20,Trip Completed,13-07-2016 19:33,13-07-2016,19:33:19,Evening,13-07-2016 20:35,13-07-2016,20:35:08,Evening,01:01:49
4469,City,20,Trip Completed,14-07-2016 08:45,14-07-2016,08:45:13,Morning,14-07-2016 09:48,14-07-2016,09:48:08,Morning,01:02:55
6432,City,20,Trip Completed,15-07-2016 19:50,15-07-2016,19:50:57,Evening,15-07-2016 20:30,15-07-2016,20:30:05,Evening,00:39:08
1895,City,21,Trip Completed,12-07-2016 10:20,12-07-2016,10:20:00,Day,12-07-2016 10:52,12-07-2016,10:52:00,Day,00:32:00
1981,Airport,21,Trip Completed,12-07-2016 12:23,12-07-2016,12:23:00,Day,12-07-2016 12:56,12-07-2016,12:56:00,Day,00:33:00
3744,Airport,21,Trip Completed,13-07-2016 20:28,13-07-2016,20:28:11,Evening,13-07-2016 21:22,13-07-2016,21:22:42,Night,00:54:31
4433,Airport,21,Trip Completed,14-07-2016 08:26,14-07-2016,08:26:32,Morning,14-07-2016 09:12,14-07-2016,09:12:02,Morning,00:45:30
6039,Airport,21,Trip Completed,15-07-2016 13:11,15-07-2016,13:11:04,Day,15-07-2016 13:38,15-07-2016,13:38:01,Day,00:26:57
6543,City,21,Trip Completed,15-07-2016 20:54,15-07-2016,20:54:20,Evening,15-07-2016 22:12,15-07-2016,22:12:36,Night,01:18:16
110,City,22,Trip Completed,11-07-2016 05:05,11-07-2016,05:05:00,Morning,11-07-2016 06:06,11-07-2016,06:06:00,Morning,01:01:00
362,City,22,Trip Completed,11-07-2016 08:01,11-07-2016,08:01:00,Morning,11-07-2016 09:18,11-07-2016,09:18:00,Morning,01:17:00
666,Airport,22,Trip Completed,11-07-2016 13:02,11-07-2016,13:02:00,Day,11-07-2016 13:45,11-07-2016,13:45:00,Day,00:43:00
926,City,22,Trip Completed,11-07-2016 18:28,11-07-2016,18:28:00,Evening,11-07-2016 19:34,11-07-2016,19:34:00,Evening,01:06:00
1180,Airport,22,Trip Completed,11-07-2016 21:01,11-07-2016,21:01:00,Night,11-07-2016 22:14,11-07-2016,22:14:00,Night,01:13:00
1900,City,22,Trip Completed,12-07-2016 10:32,12-07-2016,10:32:00,Day,12-07-2016 11:42,12-07-2016,11:42:00,Day,01:10:00
2506,City,22,Trip Completed,12-07-2016 21:01,12-07-2016,21:01:00,Night,12-07-2016 21:38,12-07-2016,21:38:00,Night,00:37:00
3064,City,22,Trip Completed,13-07-2016 08:02,13-07-2016,08:02:03,Morning,13-07-2016 08:58,13-07-2016,08:58:46,Morning,00:56:43
3327,Airport,22,Trip Completed,13-07-2016 12:24,13-07-2016,12:24:41,Day,13-07-2016 13:23,13-07-2016,13:23:39,Day,00:58:58
3601,City,22,Trip Completed,13-07-2016 18:39,13-07-2016,18:39:00,Evening,13-07-2016 19:29,13-07-2016,19:29:07,Evening,00:50:07
4768,Airport,22,Trip Completed,14-07-2016 15:39,14-07-2016,15:39:24,Day,14-07-2016 16:49,14-07-2016,16:49:03,Day,01:09:39
5142,City,22,Trip Completed,14-07-2016 20:17,14-07-2016,20:17:51,Evening,14-07-2016 20:48,14-07-2016,20:48:58,Evening,00:31:07
5366,Airport,22,Trip Completed,14-07-2016 23:27,14-07-2016,23:27:22,Night,15-07-2016 00:19,15-07-2016,00:19:50,Early Morning,00:52:28
5575,City,22,Trip Completed,15-07-2016 05:53,15-07-2016,05:53:55,Morning,15-07-2016 06:50,15-07-2016,06:50:02,Morning,00:56:07
5902,City,22,Trip Completed,15-07-2016 09:52,15-07-2016,09:52:57,Morning,15-07-2016 10:37,15-07-2016,10:37:05,Day,00:44:08
6694,Airport,22,Trip Completed,15-07-2016 22:45,15-07-2016,22:45:44,Night,15-07-2016 23:17,15-07-2016,23:17:53,Night,00:32:09
523,Airport,23,Trip Completed,11-07-2016 09:48,11-07-2016,09:48:00,Morning,11-07-2016 10:37,11-07-2016,10:37:00,Day,00:49:00
747,City,23,Trip Completed,11-07-2016 15:53,11-07-2016,15:53:00,Day,11-07-2016 16:43,11-07-2016,16:43:00,Day,00:50:00
1371,Airport,23,Trip Completed,12-07-2016 00:22,12-07-2016,00:22:00,Early Morning,12-07-2016 01:33,12-07-2016,01:33:00,Early Morning,01:11:00
1553,City,23,Trip Completed,12-07-2016 06:09,12-07-2016,06:09:00,Morning,12-07-2016 07:09,12-07-2016,07:09:00,Morning,01:00:00
1692,Airport,23,Trip Completed,12-07-2016 07:52,12-07-2016,07:52:00,Morning,12-07-2016 09:01,12-07-2016,09:01:00,Morning,01:09:00
2114,City,23,Trip Completed,12-07-2016 16:36,12-07-2016,16:36:00,Day,12-07-2016 17:21,12-07-2016,17:21:00,Evening,00:45:00
2742,City,23,Trip Completed,13-07-2016 03:07,13-07-2016,03:07:37,Early Morning,13-07-2016 03:51,13-07-2016,03:51:35,Early Morning,00:43:58
4273,City,23,Trip Completed,14-07-2016 06:17,14-07-2016,06:17:01,Morning,14-07-2016 07:02,14-07-2016,07:02:28,Morning,00:45:27
4668,City,23,Trip Completed,14-07-2016 12:25,14-07-2016,12:25:02,Day,14-07-2016 13:34,14-07-2016,13:34:58,Day,01:09:56
5425,City,23,Trip Completed,15-07-2016 02:23,15-07-2016,02:23:56,Early Morning,15-07-2016 03:08,15-07-2016,03:08:35,Early Morning,00:44:39
5488,City,23,Trip Completed,15-07-2016 04:53,15-07-2016,04:53:42,Early Morning,15-07-2016 06:00,15-07-2016,06:00:16,Morning,01:06:34
5781,City,23,Trip Completed,15-07-2016 08:35,15-07-2016,08:35:47,Morning,15-07-2016 09:42,15-07-2016,09:42:27,Morning,01:06:40
5966,Airport,23,Trip Completed,15-07-2016 10:54,15-07-2016,10:54:27,Day,15-07-2016 11:58,15-07-2016,11:58:44,Day,01:04:17
6122,City,23,Trip Completed,15-07-2016 15:26,15-07-2016,15:26:06,Day,15-07-2016 16:29,15-07-2016,16:29:40,Day,01:03:34
357,Airport,24,Trip Completed,11-07-2016 08:00,11-07-2016,08:00:00,Morning,11-07-2016 09:08,11-07-2016,09:08:00,Morning,01:08:00
1068,City,24,Trip Completed,11-07-2016 19:52,11-07-2016,19:52:00,Evening,11-07-2016 20:48,11-07-2016,20:48:00,Evening,00:56:00
2689,Airport,24,Trip Completed,13-07-2016 00:34,13-07-2016,00:34:03,Early Morning,13-07-2016 01:49,13-07-2016,01:49:08,Early Morning,01:15:05
2791,City,24,Trip Completed,13-07-2016 04:56,13-07-2016,04:56:20,Early Morning,13-07-2016 05:33,13-07-2016,05:33:20,Morning,00:37:00
3321,City,24,Trip Completed,13-07-2016 12:23,13-07-2016,12:23:02,Day,13-07-2016 13:25,13-07-2016,13:25:14,Day,01:02:12
3423,Airport,24,Trip Completed,13-07-2016 15:52,13-07-2016,15:52:07,Day,13-07-2016 16:50,13-07-2016,16:50:46,Day,00:58:39
3761,Airport,24,Trip Completed,13-07-2016 20:35,13-07-2016,20:35:24,Evening,13-07-2016 21:39,13-07-2016,21:39:02,Night,01:03:38
4140,City,24,Trip Completed,14-07-2016 04:48,14-07-2016,04:48:09,Early Morning,14-07-2016 06:05,14-07-2016,06:05:01,Morning,01:16:52
4656,City,24,Trip Completed,14-07-2016 12:06,14-07-2016,12:06:27,Day,14-07-2016 12:49,14-07-2016,12:49:14,Day,00:42:47
4931,Airport,24,Trip Completed,14-07-2016 18:21,14-07-2016,18:21:52,Evening,14-07-2016 18:54,14-07-2016,18:54:03,Evening,00:32:11
5268,City,24,Trip Completed,14-07-2016 21:29,14-07-2016,21:29:35,Night,14-07-2016 22:30,14-07-2016,22:30:11,Night,01:00:36
5811,City,24,Trip Completed,15-07-2016 08:46,15-07-2016,08:46:30,Morning,15-07-2016 09:26,15-07-2016,09:26:33,Morning,00:40:03
6139,Airport,24,Trip Completed,15-07-2016 15:45,15-07-2016,15:45:16,Day,15-07-2016 16:40,15-07-2016,16:40:41,Day,00:55:25
6333,Airport,24,Trip Completed,15-07-2016 18:41,15-07-2016,18:41:22,Evening,15-07-2016 19:53,15-07-2016,19:53:29,Evening,01:12:07
773,City,25,Trip Completed,11-07-2016 16:23,11-07-2016,16:23:00,Day,11-07-2016 17:21,11-07-2016,17:21:00,Evening,00:58:00
1123,City,25,Trip Completed,11-07-2016 20:20,11-07-2016,20:20:00,Evening,11-07-2016 21:18,11-07-2016,21:18:00,Night,00:58:00
2667,Airport,25,Trip Completed,12-07-2016 23:35,12-07-2016,23:35:00,Night,13-07-2016 00:40,13-07-2016,00:40:52,Early Morning,01:05:52
2833,City,25,Trip Completed,13-07-2016 05:27,13-07-2016,05:27:26,Morning,13-07-2016 06:19,13-07-2016,06:19:18,Morning,00:51:52
3396,City,25,Trip Completed,13-07-2016 14:59,13-07-2016,14:59:08,Day,13-07-2016 15:57,13-07-2016,15:57:24,Day,00:58:16
3590,City,25,Trip Completed,13-07-2016 18:31,13-07-2016,18:31:29,Evening,13-07-2016 19:31,13-07-2016,19:31:56,Evening,01:00:27
3762,City,25,Trip Completed,13-07-2016 20:38,13-07-2016,20:38:10,Evening,13-07-2016 21:21,13-07-2016,21:21:24,Night,00:43:14
4566,City,25,Trip Completed,14-07-2016 09:48,14-07-2016,09:48:56,Morning,14-07-2016 10:22,14-07-2016,10:22:52,Day,00:33:56
4862,City,25,Trip Completed,14-07-2016 17:37,14-07-2016,17:37:44,Evening,14-07-2016 18:41,14-07-2016,18:41:40,Evening,01:03:56
5564,Airport,25,Trip Completed,15-07-2016 05:41,15-07-2016,05:41:11,Morning,15-07-2016 06:53,15-07-2016,06:53:22,Morning,01:12:11
6187,City,25,Trip Completed,15-07-2016 17:11,15-07-2016,17:11:08,Evening,15-07-2016 18:08,15-07-2016,18:08:11,Evening,00:57:03
6642,City,25,Trip Completed,15-07-2016 22:07,15-07-2016,22:07:14,Night,15-07-2016 22:54,15-07-2016,22:54:02,Night,00:46:48
322,City,26,Trip Completed,11-07-2016 07:31,11-07-2016,07:31:00,Morning,11-07-2016 08:10,11-07-2016,08:10:00,Morning,00:39:00
793,City,26,Trip Completed,11-07-2016 17:04,11-07-2016,17:04:00,Evening,11-07-2016 18:06,11-07-2016,18:06:00,Evening,01:02:00
898,Airport,26,Trip Completed,11-07-2016 18:14,11-07-2016,18:14:00,Evening,11-07-2016 19:09,11-07-2016,19:09:00,Evening,00:55:00
1258,City,26,Trip Completed,11-07-2016 21:51,11-07-2016,21:51:00,Night,11-07-2016 23:00,11-07-2016,23:00:00,Night,01:09:00
2832,City,26,Trip Completed,13-07-2016 05:20,13-07-2016,05:20:16,Morning,13-07-2016 06:14,13-07-2016,06:14:07,Morning,00:53:51
3139,City,26,Trip Completed,13-07-2016 08:54,13-07-2016,08:54:04,Morning,13-07-2016 09:22,13-07-2016,09:22:42,Morning,00:28:38
3438,City,26,Trip Completed,13-07-2016 16:12,13-07-2016,16:12:53,Day,13-07-2016 17:13,13-07-2016,17:13:44,Evening,01:00:51
3966,Airport,26,Trip Completed,13-07-2016 22:50,13-07-2016,22:50:42,Night,13-07-2016 23:27,13-07-2016,23:27:43,Night,00:37:01
6401,Airport,26,Trip Completed,15-07-2016 19:33,15-07-2016,19:33:00,Evening,15-07-2016 20:16,15-07-2016,20:16:57,Evening,00:43:57
204,City,27,Trip Completed,11-07-2016 06:04,11-07-2016,06:04:00,Morning,11-07-2016 06:44,11-07-2016,06:44:00,Morning,00:40:00
632,Airport,27,Trip Completed,11-07-2016 12:20,11-07-2016,12:20:00,Day,11-07-2016 13:10,11-07-2016,13:10:00,Day,00:50:00
763,City,27,Trip Completed,11-07-2016 16:19,11-07-2016,16:19:00,Day,11-07-2016 17:25,11-07-2016,17:25:00,Evening,01:06:00
1786,Airport,27,Trip Completed,12-07-2016 09:03,12-07-2016,09:03:00,Morning,12-07-2016 09:58,12-07-2016,09:58:00,Morning,00:55:00
1968,City,27,Trip Completed,12-07-2016 12:10,12-07-2016,12:10:00,Day,12-07-2016 12:49,12-07-2016,12:49:00,Day,00:39:00
2088,Airport,27,Trip Completed,12-07-2016 15:51,12-07-2016,15:51:00,Day,12-07-2016 17:02,12-07-2016,17:02:00,Evening,01:11:00
2473,Airport,27,Trip Completed,12-07-2016 20:43,12-07-2016,20:43:00,Evening,12-07-2016 21:20,12-07-2016,21:20:00,Night,00:37:00
2869,Airport,27,Trip Completed,13-07-2016 05:50,13-07-2016,05:50:09,Morning,13-07-2016 06:27,13-07-2016,06:27:07,Morning,00:36:58
3742,Airport,27,Trip Completed,13-07-2016 20:24,13-07-2016,20:24:23,Evening,13-07-2016 20:48,13-07-2016,20:48:05,Evening,00:23:42
4440,Airport,27,Trip Completed,14-07-2016 08:26,14-07-2016,08:26:29,Morning,14-07-2016 09:00,14-07-2016,09:00:36,Morning,00:34:07
5234,City,27,Trip Completed,14-07-2016 21:09,14-07-2016,21:09:47,Night,14-07-2016 21:52,14-07-2016,21:52:37,Night,00:42:50
6354,Airport,27,Trip Completed,15-07-2016 18:59,15-07-2016,18:59:01,Evening,15-07-2016 19:35,15-07-2016,19:35:10,Evening,00:36:09
6638,City,27,Trip Completed,15-07-2016 21:59,15-07-2016,21:59:10,Night,15-07-2016 23:13,15-07-2016,23:13:18,Night,01:14:08
84,City,28,Trip Completed,11-07-2016 04:50,11-07-2016,04:50:00,Early Morning,11-07-2016 05:26,11-07-2016,05:26:00,Morning,00:36:00
1199,City,28,Trip Completed,11-07-2016 21:17,11-07-2016,21:17:00,Night,11-07-2016 21:53,11-07-2016,21:53:00,Night,00:36:00
1676,Airport,28,Trip Completed,12-07-2016 07:44,12-07-2016,07:44:00,Morning,12-07-2016 08:40,12-07-2016,08:40:00,Morning,00:56:00
2774,City,28,Trip Completed,13-07-2016 04:33,13-07-2016,04:33:38,Early Morning,13-07-2016 05:13,13-07-2016,05:13:54,Morning,00:40:16
3220,Airport,28,Trip Completed,13-07-2016 09:51,13-07-2016,09:51:41,Morning,13-07-2016 10:24,13-07-2016,10:24:39,Day,00:32:58
3718,Airport,28,Trip Completed,13-07-2016 19:56,13-07-2016,19:56:20,Evening,13-07-2016 20:47,13-07-2016,20:47:17,Evening,00:50:57
4904,Airport,28,Trip Completed,14-07-2016 18:02,14-07-2016,18:02:23,Evening,14-07-2016 18:58,14-07-2016,18:58:49,Evening,00:56:26
6527,Airport,28,Trip Completed,15-07-2016 20:54,15-07-2016,20:54:01,Evening,15-07-2016 21:53,15-07-2016,21:53:29,Night,00:59:28
6710,City,28,Trip Completed,15-07-2016 23:02,15-07-2016,23:02:36,Night,16-07-2016 00:12,16-07-2016,00:12:12,Early Morning,01:09:36
1584,Airport,29,Trip Completed,12-07-2016 06:26,12-07-2016,06:26:00,Morning,12-07-2016 07:18,12-07-2016,07:18:00,Morning,00:52:00
1966,Airport,29,Trip Completed,12-07-2016 12:05,12-07-2016,12:05:00,Day,12-07-2016 13:12,12-07-2016,13:12:00,Day,01:07:00
2827,City,29,Trip Completed,13-07-2016 05:18,13-07-2016,05:18:31,Morning,13-07-2016 06:18,13-07-2016,06:18:22,Morning,00:59:51
2945,Airport,29,Trip Completed,13-07-2016 06:34,13-07-2016,06:34:13,Morning,13-07-2016 07:28,13-07-2016,07:28:05,Morning,00:53:52
3365,City,29,Trip Completed,13-07-2016 13:47,13-07-2016,13:47:14,Day,13-07-2016 14:51,13-07-2016,14:51:51,Day,01:04:37
3548,Airport,29,Trip Completed,13-07-2016 18:07,13-07-2016,18:07:42,Evening,13-07-2016 19:12,13-07-2016,19:12:22,Evening,01:04:40
3753,City,29,Trip Completed,13-07-2016 20:30,13-07-2016,20:30:08,Evening,13-07-2016 21:42,13-07-2016,21:42:32,Night,01:12:24
4569,Airport,29,Trip Completed,14-07-2016 09:48,14-07-2016,09:48:17,Morning,14-07-2016 10:49,14-07-2016,10:49:39,Day,01:01:22
6309,Airport,29,Trip Completed,15-07-2016 18:29,15-07-2016,18:29:54,Evening,15-07-2016 19:42,15-07-2016,19:42:21,Evening,01:12:27
6437,City,29,Trip Completed,15-07-2016 19:53,15-07-2016,19:53:52,Evening,15-07-2016 20:26,15-07-2016,20:26:32,Evening,00:32:40
517,Airport,30,Trip Completed,11-07-2016 09:45,11-07-2016,09:45:00,Morning,11-07-2016 10:24,11-07-2016,10:24:00,Day,00:39:00
1406,Airport,30,Trip Completed,12-07-2016 03:02,12-07-2016,03:02:00,Early Morning,12-07-2016 03:55,12-07-2016,03:55:00,Early Morning,00:53:00
1643,Airport,30,Trip Completed,12-07-2016 07:18,12-07-2016,07:18:00,Morning,12-07-2016 08:10,12-07-2016,08:10:00,Morning,00:52:00
2108,Airport,30,Trip Completed,12-07-2016 16:14,12-07-2016,16:14:00,Day,12-07-2016 16:48,12-07-2016,16:48:00,Day,00:34:00
2647,City,30,Trip Completed,12-07-2016 22:46,12-07-2016,22:46:00,Night,12-07-2016 23:18,12-07-2016,23:18:00,Night,00:32:00
3129,City,30,Trip Completed,13-07-2016 08:41,13-07-2016,08:41:49,Morning,13-07-2016 09:41,13-07-2016,09:41:42,Morning,00:59:53
3738,Airport,30,Trip Completed,13-07-2016 20:15,13-07-2016,20:15:54,Evening,13-07-2016 20:55,13-07-2016,20:55:01,Evening,00:39:07
4422,Airport,30,Trip Completed,14-07-2016 08:13,14-07-2016,08:13:15,Morning,14-07-2016 09:13,14-07-2016,09:13:10,Morning,00:59:55
4790,City,30,Trip Completed,14-07-2016 16:43,14-07-2016,16:43:53,Day,14-07-2016 17:56,14-07-2016,17:56:08,Evening,01:12:15
5496,City,30,Trip Completed,15-07-2016 04:59,15-07-2016,04:59:58,Early Morning,15-07-2016 05:34,15-07-2016,05:34:09,Morning,00:34:11
6484,Airport,30,Trip Completed,15-07-2016 20:19,15-07-2016,20:19:45,Evening,15-07-2016 21:01,15-07-2016,21:01:21,Night,00:41:36
6731,Airport,30,Trip Completed,15-07-2016 23:23,15-07-2016,23:23:55,Night,16-07-2016 00:11,16-07-2016,00:11:55,Early Morning,00:48:00
629,Airport,31,Trip Completed,11-07-2016 12:14,11-07-2016,12:14:00,Day,11-07-2016 13:00,11-07-2016,13:00:00,Day,00:46:00
745,Airport,31,Trip Completed,11-07-2016 15:48,11-07-2016,15:48:00,Day,11-07-2016 16:45,11-07-2016,16:45:00,Day,00:57:00
1064,City,31,Trip Completed,11-07-2016 19:53,11-07-2016,19:53:00,Evening,11-07-2016 20:31,11-07-2016,20:31:00,Evening,00:38:00
1886,Airport,31,Trip Completed,12-07-2016 10:10,12-07-2016,10:10:00,Day,12-07-2016 10:35,12-07-2016,10:35:00,Day,00:25:00
5608,Airport,31,Trip Completed,15-07-2016 06:18,15-07-2016,06:18:36,Morning,15-07-2016 07:07,15-07-2016,07:07:34,Morning,00:48:58
5877,City,31,Trip Completed,15-07-2016 09:37,15-07-2016,09:37:21,Morning,15-07-2016 10:08,15-07-2016,10:08:03,Day,00:30:42
6100,Airport,31,Trip Completed,15-07-2016 14:44,15-07-2016,14:44:32,Day,15-07-2016 15:41,15-07-2016,15:41:12,Day,00:56:40
6659,Airport,31,Trip Completed,15-07-2016 22:15,15-07-2016,22:15:45,Night,15-07-2016 23:07,15-07-2016,23:07:50,Night,00:52:05
2162,Airport,32,Trip Completed,12-07-2016 17:34,12-07-2016,17:34:00,Evening,12-07-2016 18:33,12-07-2016,18:33:00,Evening,00:59:00
3294,Airport,32,Trip Completed,13-07-2016 11:23,13-07-2016,11:23:36,Day,13-07-2016 12:14,13-07-2016,12:14:06,Day,00:50:30
3686,City,32,Trip Completed,13-07-2016 19:33,13-07-2016,19:33:18,Evening,13-07-2016 20:34,13-07-2016,20:34:21,Evening,01:01:03
4784,City,32,Trip Completed,14-07-2016 16:41,14-07-2016,16:41:52,Day,14-07-2016 17:15,14-07-2016,17:15:01,Evening,00:33:09
5896,City,32,Trip Completed,15-07-2016 09:47,15-07-2016,09:47:11,Morning,15-07-2016 10:32,15-07-2016,10:32:41,Day,00:45:30
6190,City,32,Trip Completed,15-07-2016 17:11,15-07-2016,17:11:33,Evening,15-07-2016 17:55,15-07-2016,17:55:50,Evening,00:44:17
6551,City,32,Trip Completed,15-07-2016 21:03,15-07-2016,21:03:02,Night,15-07-2016 22:17,15-07-2016,22:17:22,Night,01:14:20
145,City,33,Trip Completed,11-07-2016 05:32,11-07-2016,05:32:00,Morning,11-07-2016 06:37,11-07-2016,06:37:00,Morning,01:05:00
735,City,33,Trip Completed,11-07-2016 15:27,11-07-2016,15:27:00,Day,11-07-2016 16:32,11-07-2016,16:32:00,Day,01:05:00
918,Airport,33,Trip Completed,11-07-2016 18:22,11-07-2016,18:22:00,Evening,11-07-2016 19:04,11-07-2016,19:04:00,Evening,00:42:00
1478,City,33,Trip Completed,12-07-2016 05:16,12-07-2016,05:16:00,Morning,12-07-2016 06:13,12-07-2016,06:13:00,Morning,00:57:00
1957,City,33,Trip Completed,12-07-2016 11:45,12-07-2016,11:45:00,Day,12-07-2016 12:55,12-07-2016,12:55:00,Day,01:10:00
3097,City,33,Trip Completed,13-07-2016 08:15,13-07-2016,08:15:34,Morning,13-07-2016 09:12,13-07-2016,09:12:57,Morning,00:57:23
3981,Airport,33,Trip Completed,13-07-2016 23:13,13-07-2016,23:13:54,Night,13-07-2016 23:38,13-07-2016,23:38:37,Night,00:24:43
4175,City,33,Trip Completed,14-07-2016 05:11,14-07-2016,05:11:15,Morning,14-07-2016 06:15,14-07-2016,06:15:24,Morning,01:04:09
6237,City,33,Trip Completed,15-07-2016 17:50,15-07-2016,17:50:37,Evening,15-07-2016 18:49,15-07-2016,18:49:29,Evening,00:58:52
738,City,34,Trip Completed,11-07-2016 15:30,11-07-2016,15:30:00,Day,11-07-2016 16:44,11-07-2016,16:44:00,Day,01:14:00
2731,City,34,Trip Completed,13-07-2016 02:38,13-07-2016,02:38:48,Early Morning,13-07-2016 03:16,13-07-2016,03:16:56,Early Morning,00:38:08
2863,Airport,34,Trip Completed,13-07-2016 05:46,13-07-2016,05:46:42,Morning,13-07-2016 06:22,13-07-2016,06:22:39,Morning,00:35:57
3528,Airport,34,Trip Completed,13-07-2016 17:50,13-07-2016,17:50:59,Evening,13-07-2016 18:17,13-07-2016,18:17:24,Evening,00:26:25
4653,City,34,Trip Completed,14-07-2016 11:58,14-07-2016,11:58:46,Day,14-07-2016 12:55,14-07-2016,12:55:21,Day,00:56:35
5042,City,34,Trip Completed,14-07-2016 19:21,14-07-2016,19:21:16,Evening,14-07-2016 20:05,14-07-2016,20:05:07,Evening,00:43:51
360,Airport,35,Trip Completed,11-07-2016 08:02,11-07-2016,08:02:00,Morning,11-07-2016 09:05,11-07-2016,09:05:00,Morning,01:03:00
771,Airport,35,Trip Completed,11-07-2016 16:19,11-07-2016,16:19:00,Day,11-07-2016 17:34,11-07-2016,17:34:00,Evening,01:15:00
1274,City,35,Trip Completed,11-07-2016 22:01,11-07-2016,22:01:00,Night,11-07-2016 23:21,11-07-2016,23:21:00,Night,01:20:00
1501,City,35,Trip Completed,12-07-2016 05:41,12-07-2016,05:41:00,Morning,12-07-2016 06:47,12-07-2016,06:47:00,Morning,01:06:00
1972,City,35,Trip Completed,12-07-2016 12:22,12-07-2016,12:22:00,Day,12-07-2016 12:43,12-07-2016,12:43:00,Day,00:21:00
2871,City,35,Trip Completed,13-07-2016 05:53,13-07-2016,05:53:33,Morning,13-07-2016 07:00,13-07-2016,07:00:33,Morning,01:07:00
3395,City,35,Trip Completed,13-07-2016 14:52,13-07-2016,14:52:52,Day,13-07-2016 15:33,13-07-2016,15:33:04,Day,00:40:12
3572,City,35,Trip Completed,13-07-2016 18:25,13-07-2016,18:25:52,Evening,13-07-2016 19:31,13-07-2016,19:31:28,Evening,01:05:36
4118,Airport,35,Trip Completed,14-07-2016 04:28,14-07-2016,04:28:35,Early Morning,14-07-2016 05:26,14-07-2016,05:26:48,Morning,00:58:13
4739,City,35,Trip Completed,14-07-2016 14:52,14-07-2016,14:52:43,Day,14-07-2016 15:37,14-07-2016,15:37:25,Day,00:44:42
6556,City,35,Trip Completed,15-07-2016 21:09,15-07-2016,21:09:57,Night,15-07-2016 21:38,15-07-2016,21:38:06,Night,00:28:09
6677,Airport,35,Trip Completed,15-07-2016 22:29,15-07-2016,22:29:56,Night,15-07-2016 23:22,15-07-2016,23:22:48,Night,00:52:52
1104,Airport,36,Trip Completed,11-07-2016 20:17,11-07-2016,20:17:00,Evening,11-07-2016 21:20,11-07-2016,21:20:00,Night,01:03:00
1596,Airport,36,Trip Completed,12-07-2016 06:39,12-07-2016,06:39:00,Morning,12-07-2016 07:30,12-07-2016,07:30:00,Morning,00:51:00
1835,Airport,36,Trip Completed,12-07-2016 09:35,12-07-2016,09:35:00,Morning,12-07-2016 10:30,12-07-2016,10:30:00,Day,00:55:00
